appid,name,banner,woke,description
2395210,"Tony Hawk's™ Pro Skater™ 1 + 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2395210/header_292x136.jpg?t=1696374771",-1,"Contains subtly pro-LGBTQ+ and overtly anti-free speech messaging. No distinction between male/female during character customization. Promotes Covid-19 masking and social distancing."
976590,"Bus Simulator 21 Next Stop","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/976590/header_292x136.jpg?t=1732613730",-1,"Contains overtly pro-LGBTQ+ messaging. The Pride Skin Pack DLC features multiple pride flags."
2251580,"I, the Forgotten One","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2251580/header_292x136.jpg?t=1734034944",0,"Contains subtly pro-LGBTQ+ and subtly pro-DEI messaging. See the full review for details. The store page includes warnings for 'homophobia' and 'regressive gender norms and sexism.'"
681280,"Descenders","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/681280/header_292x136.jpg?t=1728259000",-1,"Contains overtly pro-LGBTQ+ messaging. Uses body type in place of biological sex during character customization. Pride flag customization option."
1578650,"Citizen Sleeper","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1578650/header_292x136.jpg?t=1733094382",-1,"Contains overtly anti-capitalism and overtly pro-LGBTQ+ messaging. The game's setting is 'the ruins of interplanetary capitalism.' Sabine is non-binary and referred to using they/them pronouns."
1160220,"Paradise Killer","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1160220/header_292x136.jpg?t=1728316007",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. Features multiple females who were improbable front-line combatants. The player character is bisexual. Optional homosexual romance."
530950,"Tower 57","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/530950/header_292x136.jpg?t=1727868949",-1,"Contains overtly pro-DEI and overtly anti-capitalism messaging. The game's setting is a Capitalist dystopia. 'The Officer,' 'The Scientist,' and 'The Spy' are all female front-line combatants."
113400,"APB Reloaded","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/113400/header_292x136_alt_assets_5.jpg?t=1734555885",-1,"Contains overtly anti-free speech messaging. In-game moderators censor 'politically-incorrect' symbols."
1408610,"Call of the Wild: The Angler™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1408610/header_292x136.jpg?t=1737626002",-1,"Contains overtly pro-LGBTQ+ messaging. Uses body type A and B in place of biological sex during character creation."
1954200,"Kena: Bridge of Spirits","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1954200/header_292x136.jpg?t=1664298117",0,"Contains subtly pro-LGBTQ+ and subtly pro-DEI messaging. Two of the spirits the player character helps are interracial lesbian lovers."
270910,"Worms World Party Remastered","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/270910/header_292x136.jpg?t=1649145179",0,"Contains subtly pro-DEI messaging. The Steam version of this game has removed multiple soundbanks and flags, most likely because they were seen as 'politically-incorrect'."
217200,"Worms Armageddon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/217200/header_292x136.jpg?t=1728996844",0,"Contains subtly pro-DEI messaging. The Steam version of this game has removed multiple soundbanks and flags, most likely because they were seen as 'politically-incorrect'."
201230,"EverQuest II","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/201230/header_292x136.jpg?t=1712620040",-1,"Contains overtly pro-LGBTQ+ messaging. There is a 'Pride Month' event that features pride flag colored familiars."
205710,"EverQuest","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/205710/header_292x136.jpg?t=1707933152",-1,"Contains overtly pro-LGBTQ+ messaging. There is a 'Pride Month' event that features pride flag colored pet illusions/familiars."
24200,"DC Universe™ Online","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/24200/header_292x136.jpg?t=1738114516",-1,"Contains overtly pro-LGBTQ+ messaging. There is a 'Pride Month' event that features various rainbow-themed items."
110800,"L.A. Noire","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/110800/header_292x136.jpg?t=1706132916",1,"Contains no Woke content."
627270,"Injustice™ 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/627270/header_292x136.jpg?t=1708021375",0,"Contains subtly pro-LGBTQ+ messaging. Features multiple characters who are canonically LGBTQ+ such as Poison Ivy, Harley Quinn, and Catwoman."
414340,"Hellblade: Senua's Sacrifice","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/414340/header_292x136.jpg?t=1726851372",-1,"Contains overtly pro-DEI messaging. The female player character is a Pict warrior who takes on Norsemen and Norse gods in melee combat. There is no historical evidence of female Pict warriors."
218230,"PlanetSide 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/218230/header_292x136.jpg?t=1732130400",-1,"Contains overtly pro-LGBTQ+ messaging. The 'Full Spectrum' banner and decal are rainbow-themed customization options."
304050,"Trove","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/304050/header_292x136.jpg?t=1730482735",-1,"Contains overtly pro-LGBTQ+ messaging. The Splendid Summer Event features rainbow themed items and a 'Pride Parade Monorail'."
292730,"Call of Duty®: Infinite Warfare","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292730/header_292x136.jpg?t=1646764561",-1,"Contains overtly pro-DEI messaging. Features an improbably large number of female special operators and female military authority figures."
209650,"Call of Duty®: Advanced Warfare - Gold Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/209650/header_292x136.jpg?t=1646762527",-1,"Contains overtly pro-DEI messaging. Llona is a female, front-line special operator who is seen having the highest holographic range score out of all operators."
219990,"Grim Dawn","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/219990/header_292x136.jpg?t=1726250949",1,"Contains no Woke content."
220440,"DmC: Devil May Cry","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/220440/header_292x136.jpg?t=1644283036",1,"Contains no Woke content."
1252330,"DEATHLOOP","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1252330/header_292x136.jpg?t=1705940190",-1,"Contains overtly pro-DEI messaging. Out-of-place diversity for a 1960s-inspired setting, including multiple improbable female authority figures one of whom is also a front-line combatant."
1238060,"Dead Space™ 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1238060/header_292x136.jpg?t=1614938992",1,"Contains no Woke content."
462780,"Darksiders Warmastered Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/462780/header_292x136.jpg?t=1736838436",1,"Contains no Woke content."
388410,"Darksiders II Deathinitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/388410/header_292x136.jpg?t=1725285685",1,"Contains no Woke content."
228200,"Company of Heroes","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/228200/header_292x136.jpg?t=1711458818",1,"Contains no Woke content."
204450,"Call of Juarez: Gunslinger","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/204450/header_292x136.jpg?t=1728907994",1,"Contains no Woke content."
501590,"Bulletstorm: Full Clip Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/501590/header_292x136.jpg?t=1648680613",1,"Contains no Woke content."
1997660,"GreedFall II: The Dying World","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1997660/header_292x136.jpg?t=1736436494",-1,"Contains overtly pro-LGBTQ+ messaging. Has an option for 'gender used for conversations.' Uses unlabeled presets in the 'appearance' slider instead of a clear male/female distinction."
2215430,"Ghost of Tsushima DIRECTOR'S CUT","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2215430/header_292x136.jpg?t=1737495883",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. Features multiple LGBTQ+ npcs with the player character responding with modern-day sentiments. Many female front-line combatants and leaders."
1582650,"Caravan SandWitch","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1582650/header_292x136.jpg?t=1730199784",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. The player character's family has two dads. Nèfle is referred to with they/them pronouns. There is a pride flag in Estello Village."
2707930,"Palia","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2707930/header_292x136.jpg?t=1736465624",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. Uses body type in place of biological sex during character creation. The Village Values make the player agree to uphold DEI."
1735700,"Back to the Dawn","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1735700/header_292x136.jpg?t=1732515867",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters. Ray tells you not to call him 'Mr' because 'gender labels confine me.'"
1313140,"Cult of the Lamb","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1313140/header_292x136.jpg?t=1729515117",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple characters are referred to using they/them pronouns, including Shamura, who is non-binary."
2757330,"Class of '09: The Flip Side","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2757330/header_292x136.jpg?t=1727076521",-1,"Contains overtly anti-male, overtly anti-family, and overtly pro-LGBTQ+ messaging. Every male is portrayed negatively. Every family is portrayed negatively. Multiple LGBTQ+ characters and interactions"
2318310,"Class of '09: The Re-Up","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2318310/header_292x136.jpg?t=1704255196",-1,"Contains overtly anti-male, overtly anti-family, and overtly pro-LGBTQ+ messaging. Every male is portrayed negatively. Every family is portrayed negatively. Multiple LGBTQ+ characters and interactions"
1443200,"Class of '09","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1443200/header_292x136.jpg?t=1707532149",-1,"Contains overtly anti-male, overtly anti-family, and overtly pro-LGBTQ+ messaging. Every male is portrayed negatively. Every family is portrayed negatively. Multiple LGBTQ+ characters and interactions"
360430,"Mafia III: Definitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/360430/header_292x136.jpg?t=1738969130",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. Features Black criminal groups instead of the Mafia. Features multiple improbable female authority figures, one of whom is a lesbian."
1128180,"CROSSNIQ+","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1128180/header_292x136.jpg?t=1570161621",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple non-binary characters. Vi tells you her pronouns when you first meet her."
356190,"Middle-earth™: Shadow of War™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/356190/header_292x136.jpg?t=1729788690",-1,"Contains overtly pro-DEI messaging. Out-of-place diversity. 2 of the Nazgul were race and gender swapped."
337000,"Deus Ex: Mankind Divided","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/337000/header_292x136.jpg?t=1729006346",0,"Contains subtly pro-transhumanism and subtly pro-LGBTQ+ messaging. Player growth revolves around augmentation. The minor npc Shadowchild is a lesbian. She is featured in the System Rift DLC."
464920,"Surviving Mars","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/464920/header_292x136.jpg?t=1701955588",-1,"Contains overtly pro-DEI messaging. All colonists are equally diverse no matter which country they come from."
1948980,"Hero's Adventure: Road to Passion","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1948980/header_292x136.jpg?t=1737341364",1,"Contains no Woke content."
41070,"Serious Sam 3: BFE","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/41070/header_292x136.jpg?t=1728688460",1,"Contains no Woke content."
257510,"The Talos Principle","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/257510/header_292x136.jpg?t=1728952637",-1,"Contains overtly pro-transhumanism and subtly pro-climate action messaging. See the full review for spoilers."
